X1,X2,X3,review,word,POS,d_word,d_POS,Count,topic,sentiment2
16,3,2,decided before i sent it back to call hunter tech support have been on hold for 1 hour and 10 minuets.,support,NN,call,VB,2,Costs,1
16,3,2,decided before i sent it back to call hunter tech support have been on hold for 1 hour and 10 minuets.,sent,VBD,back,RB,8,NO,0
16,4,1,so i would not buy this product unless you want to just manually control the heat or ac.,product,NN,buy,VB,4,Feelings,0
16,4,1,so i would not buy this product unless you want to just manually control the heat or ac.,heat,NN,control,VB,2,Comfort/HVAC,0
16,4,1,so i would not buy this product unless you want to just manually control the heat or ac.,heat,NN,control,VB,2,Control/Occupancy,0
16,4,1,so i would not buy this product unless you want to just manually control the heat or ac.,control,VB,manually,RB,1,NO,0
17,1,1,is it possible to rate zero stars.,stars,NNS,rate,VB,1,NO,0
17,1,1,is it possible to rate zero stars.,rate,VB,possible,JJ,1,NO,0
17,2,1,this thing does not work.,thing,NN,work,VB,3,NO,1
17,3,1,this is the replacement one b/c the first one did not work.,one,NN,first,JJ,3,NO,0
17,3,1,this is the replacement one b/c the first one did not work.,work,VB,replacement,NN,1,NO,1
17,4,1,it does not hold the programming and runs whatever schedule it wants to.,programming,NN,hold,VB,1,NO,0
17,4,1,it does not hold the programming and runs whatever schedule it wants to.,schedule,NN,wants,VBZ,1,NO,0
17,4,1,it does not hold the programming and runs whatever schedule it wants to.,runs,VBZ,programming,NN,1,NO,0
17,4,1,it does not hold the programming and runs whatever schedule it wants to.,wants,VBZ,programming,NN,1,NO,0
18,1,1,"defective, wont hold the set temperature.",wont,NN,defective,JJ,1,NO,-1
18,1,1,"defective, wont hold the set temperature.",wont,NN,hold,VBP,1,NO,0
18,1,1,"defective, wont hold the set temperature.",temperature,NN,hold,VBP,2,NO,0
18,1,1,"defective, wont hold the set temperature.",set,VBN,temperature,NN,17,Control/Occupancy,0
18,1,1,"defective, wont hold the set temperature.",set,VBN,temperature,NN,17,Comfort/HVAC,0
18,2,1,we have two older versions of this same model and they are fine.,versions,NNS,older,JJR,1,NO,0
18,2,1,we have two older versions of this same model and they are fine.,model,NN,same,JJ,4,NO,0
18,3,1,qc is bad on the new ones or they are counterfeit.,ones,NNS,new,JJ,6,NO,0
18,4,1,we got 2/2 bad ones from amazon in late september 2017.,ones,NNS,bad,JJ,2,NO,-1
18,4,1,we got 2/2 bad ones from amazon in late september 2017.,september,NN,late,JJ,1,NO,0
18,4,1,we got 2/2 bad ones from amazon in late september 2017.,ones,NNS,got,VBD,1,NO,0
19,1,1,easy set up in a heating only system.,heating,NN,only,JJ,1,NO,0
19,1,1,easy set up in a heating only system.,system,NN,only,JJ,1,NO,0
19,1,1,easy set up in a heating only system.,set,VBN,easy,RB,3,NO,1
20,1,1,it works good,works,VBZ,good,JJ,11,Feelings,1
20,1,1,it works good,works,VBZ,good,JJ,11,Feelings,1
22,1,1,"easy to install, program and use.",program,NN,easy,JJ,2,Costs,1
22,1,1,"easy to install, program and use.",program,NN,easy,JJ,2,Energy,1
22,1,1,"easy to install, program and use.",install,VB,easy,JJ,303,Installation,1
22,1,1,"easy to install, program and use.",install,VB,easy,JJ,303,Easy/Hard,1
22,2,1,it is had a few minor glitches,glitches,NNS,few,JJ,1,NO,-1
22,2,1,it is had a few minor glitches,glitches,NNS,minor,JJ,1,NO,-1
22,2,2,works well for the price.,works,VBZ,well,RB,74,Feelings,1
22,3,1,it is convenient and economical to have the temperature automatically adjust at certain times of the day.,times,NNS,certain,JJ,3,NO,0
22,3,1,it is convenient and economical to have the temperature automatically adjust at certain times of the day.,temperature,NN,adjust,VBP,2,NO,0
22,3,1,it is convenient and economical to have the temperature automatically adjust at certain times of the day.,adjust,VBP,automatically,RB,1,NO,0
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,instructions,NNS,easy,JJ,15,Installation,1
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,instructions,NNS,easy,JJ,15,Easy/Hard,1
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,follow,VB,easy,JJ,17,Easy/Hard,1
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,follow,VB,easy,JJ,17,Easy/Hard,1
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,install,VB,easy,JJ,303,Installation,1
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,install,VB,easy,JJ,303,Easy/Hard,1
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,install,VB,non-electrician,JJ,1,Easy/Hard,0
22,4,1,instructions are easy to follow and the typical non-electrician can install it.,install,VB,non-electrician,JJ,1,Installation,0
23,1,1,"when i try to temporarily override the set program, it permanently changes the program.",program,NN,override,VB,4,Control/Occupancy,0
23,1,1,"when i try to temporarily override the set program, it permanently changes the program.",program,NN,changes,VBZ,1,NO,0
23,1,1,"when i try to temporarily override the set program, it permanently changes the program.",set,VBN,program,NN,1,Comfort/HVAC,0
23,1,1,"when i try to temporarily override the set program, it permanently changes the program.",set,VBN,program,NN,1,Control/Occupancy,0
23,1,1,"when i try to temporarily override the set program, it permanently changes the program.",override,VB,temporarily,RB,2,NO,0
23,1,1,"when i try to temporarily override the set program, it permanently changes the program.",changes,VBZ,permanently,RB,1,NO,0
23,2,1,"when i press up or down to change the temperature, it will change the program for the entire time slot to the new temperature.",slot,NN,entire,JJ,1,NO,0
23,2,1,"when i press up or down to change the temperature, it will change the program for the entire time slot to the new temperature.",temperature,NN,new,JJ,1,Comfort/HVAC,0
23,2,1,"when i press up or down to change the temperature, it will change the program for the entire time slot to the new temperature.",temperature,NN,change,VB,12,Comfort/HVAC,0
23,2,1,"when i press up or down to change the temperature, it will change the program for the entire time slot to the new temperature.",temperature,NN,change,VB,12,Control/Occupancy,0
23,2,1,"when i press up or down to change the temperature, it will change the program for the entire time slot to the new temperature.",program,NN,change,VB,4,Control/Occupancy,0
23,3,1,"so if i change a 12-5 program from say 60 to 70 with just using the up button, tomorrow from 12-5 it will be programmed to 70.",button,NN,up,JJ,1,NO,0
23,3,1,"so if i change a 12-5 program from say 60 to 70 with just using the up button, tomorrow from 12-5 it will be programmed to 70.",program,NN,change,VBP,1,NO,0
23,3,1,"so if i change a 12-5 program from say 60 to 70 with just using the up button, tomorrow from 12-5 it will be programmed to 70.",button,NN,using,VBG,3,NO,0
23,3,1,"so if i change a 12-5 program from say 60 to 70 with just using the up button, tomorrow from 12-5 it will be programmed to 70.",tomorrow,NN,programmed,VBN,1,NO,0
23,3,1,"so if i change a 12-5 program from say 60 to 70 with just using the up button, tomorrow from 12-5 it will be programmed to 70.",using,VBG,just,RB,1,NO,0
23,4,1,it is almost like having a manual thermostat.,thermostat,NN,manual,JJ,11,NO,0
23,4,1,it is almost like having a manual thermostat.,thermostat,NN,having,VBG,2,NO,0
24,1,1,i followed the instructions to the letter and my thermostat still wont work properly.,instructions,NNS,followed,VBD,9,Installation,0
24,1,1,i followed the instructions to the letter and my thermostat still wont work properly.,instructions,NNS,followed,VBD,9,Installation,0
24,1,1,i followed the instructions to the letter and my thermostat still wont work properly.,work,NN,followed,VBD,1,NO,1
24,1,1,i followed the instructions to the letter and my thermostat still wont work properly.,work,NN,still,RB,1,NO,1
24,1,1,i followed the instructions to the letter and my thermostat still wont work properly.,work,NN,properly,RB,1,NO,1
24,2,1,"first nite i installed it i set it at 78, and yes it qas on the hold override my ac ran all night and in the morning it was at 66 degrees.",nite,NN,set,VBD,1,NO,0
24,2,1,"first nite i installed it i set it at 78, and yes it qas on the hold override my ac ran all night and in the morning it was at 66 degrees.",override,NN,qas,VBZ,1,NO,0
24,2,1,"first nite i installed it i set it at 78, and yes it qas on the hold override my ac ran all night and in the morning it was at 66 degrees.",ac,NN,ran,VBD,1,NO,0
24,2,1,"first nite i installed it i set it at 78, and yes it qas on the hold override my ac ran all night and in the morning it was at 66 degrees.",night,NN,ran,VBD,1,NO,0
24,2,1,"first nite i installed it i set it at 78, and yes it qas on the hold override my ac ran all night and in the morning it was at 66 degrees.",installed,VBD,nite,NN,1,NO,0
24,2,1,"first nite i installed it i set it at 78, and yes it qas on the hold override my ac ran all night and in the morning it was at 66 degrees.",ran,VBD,override,NN,1,NO,0
24,2,1,"first nite i installed it i set it at 78, and yes it qas on the hold override my ac ran all night and in the morning it was at 66 degrees.",nite,NN,first,RB,1,NO,0
24,3,1,would not shut off no matter how high the temp was.,shut,VB,matter,RB,1,NO,0
25,3,1,now it gets to 80+.,gets,VBZ,now,RB,1,NO,0
25,4,1,all this time thermostat was bad.,thermostat,NN,bad,JJ,4,NO,-1
25,5,1,worth every penny.,penny,NN,worth,JJ,1,NO,1
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",thermostat,NN,other,JJ,8,NO,0
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",thermostat,NN,digital,JJ,18,NO,0
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",thermostat,NN,programmable,JJ,100,Control/Occupancy,0
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",certification,NN,said,VBD,1,NO,0
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",star,NN,lie,VBP,1,NO,-1
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",degrees,NNS,lie,VBP,1,NO,-1
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",time,NN,run,VB,1,Control/Occupancy,0
26,1,1,"said certification : energy star lie it is not 2 to 3 degrees off on room temp seems to run all the time not like my other one didhunter 44157 - 5/2-day digital programmable thermostat home thermostat, ac, heat.",time,NN,run,VB,1,NO,0
27,1,1,the thermostat did not work.,thermostat,NN,work,VB,10,Feelings,1
27,2,1,i have this same thermostat for another zone,thermostat,NN,same,JJ,6,NO,0
27,2,2,after reading other reviews it appears that they changed how its made.,reviews,NNS,other,JJ,4,NO,0
27,2,2,after reading other reviews it appears that they changed how its made.,reviews,NNS,reading,VBG,3,NO,0
27,3,1,i did not purchase a replacement.,replacement,NN,purchase,VB,1,NO,0
28,2,1,"it is programmable, has an adjustable span, has a temporary and permanent hold option, and does not have a very loud `` click '' when it turns on.",option,NN,temporary,JJ,1,NO,0
29,1,1,works great and very easy to install.,install,VB,easy,JJ,303,Installation,1
29,1,1,works great and very easy to install.,install,VB,easy,JJ,303,Easy/Hard,1
29,1,1,works great and very easy to install.,works,VBZ,great,JJ,124,Feelings,1
29,2,1,holds temp to 1 degree of set point compared to my old round one that fluctuated by up to 3 or 4 degrees,one,NN,old,JJ,43,NO,0
29,2,1,holds temp to 1 degree of set point compared to my old round one that fluctuated by up to 3 or 4 degrees,one,NN,round,JJ,1,NO,0
29,2,1,holds temp to 1 degree of set point compared to my old round one that fluctuated by up to 3 or 4 degrees,degree,NN,holds,VBZ,1,NO,0
29,2,1,holds temp to 1 degree of set point compared to my old round one that fluctuated by up to 3 or 4 degrees,fluctuated,VBN,one,NN,1,NO,0
